voiceID,meanF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,JitterPCA,ShimmerPCA
audio\morph1Female.wav,201.9450715201333,26.031128910959396,0.004846807759666541,2.400994705074552e-05,0.0025087786720272213,0.0028426664008764234,0.007526336016081664,0.022721092224691205,0.36600462278007695,0.01067785827297571,0.011851038540539248,0.013795520522786762,0.03203357481892713,-3.1986448113945833,-0.4835904898567979
audio\morph1Male.wav,111.15389977177607,24.00527628479194,0.0019680369258500167,1.7706732886398968e-05,0.0010017621778934044,0.0010133799253859255,0.003005286533680213,0.02355521562933281,0.2545799985847508,0.010315141197558095,0.01128858545427818,0.013344669375701744,0.030945423592674284,0.7271475619228339,2.3727081827078504
audio\morph2Female.wav,212.09857905298142,25.166883394289275,0.0031189223175170765,1.4711941338330661e-05,0.0016619598167540847,0.0018064149400136825,0.004985879450262254,0.02274186063234924,0.2997183985920759,0.010513830901409086,0.011225476519947503,0.013489414940305162,0.03154149270422726,-0.41407267010890486,1.3166807188961132
audio\morph2Male.wav,113.77680569854286,26.253282681105546,0.0014213010729582554,1.249343793469808e-05,0.0007095201587491845,0.0007645157141077805,0.0021285604762475534,0.01787710274672177,0.18570177149979147,0.008274948828568,0.00911090055111822,0.010494519667844397,0.024824846485704,5.403599419758036,-0.4858107913361024
audio\new1.wav,201.96096845153414,26.302196882402395,0.0041489500579793,2.0565088427130832e-05,0.0022021148689055792,0.0024958270156059934,0.006606344606716738,0.019780609571400928,0.21924124800936626,0.009339438044015835,0.010328020569633353,0.011140501987594295,0.028018314132047504,0.6812730922689678,-2.2687041642764276
audio\new2.wav,202.12526107999187,26.021253907992044,0.004835757896903266,2.3935283742555595e-05,0.0024819475592535605,0.0028663285079128624,0.007445842677760682,0.02276843644910628,0.36808567052063734,0.010718802164954215,0.0118462487407967,0.01370109063383656,0.03215640649486264,-3.19930259244635,-0.45128345613463533
